aid	name	price	price_monthly	contract_duration	link	shop_cat	brand	ean	image	dlv_time	dlv_cost	desc	old_price	size	color	features	promo_text
1359_2382	"Sony Xperia Z5 Compact mit BASE all-in plus"	1	40	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsony-xperia-z5-compact-mit-allnet-flatrate%2F%3Ftdid%3D10595&tr=CON_RON_BIL_HV_sony-xperia-z5-compact_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_sony-xperia-z5-compact_x_x_Shopping_x&utm_content=sony-xperia-z5-compact&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_sony-xperia-z5-compact_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	BASE	7311271540045	http://preis24.de/images/static/image_front/2382/z5compact_sw_01.jpg	"lieferbar in 3 Tagen"	0	"Das Sony Xperia Z5 Compact in schwarz hat ein 4.6 Zoll Display und sein Akku bietet 17 Stunden Gesprächszeit. Der interne Speicher ist mit 32 GB ausgestattet. Das Sony Xperia Z5 Compact mit BASE (E-Plus)-Vertrag BASE all-in plus kostet 40,00€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der BASE (E-Plus)-Tarif BASE all-in plus-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 2.000,00 MB, anschließend GPRS-Geschwindigkeit."	65	"4.6 Zoll"	schwarz	"32GB, schwarz, LTE, SIM- und Netlock-frei, 4.6 Zoll, MVLZ 24 Monate"	
2402_2368	"Samsung Galaxy S5 Neo mit Allnet Flat Plus"	179	30	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsamsung-galaxy-s5-neo-mit-allnet-flatrate%2F%3Ftdid%3D10969&tr=CON_RON_BIL_HV_samsung-galaxy-s5-neo_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_samsung-galaxy-s5-neo_x_x_Shopping_x&utm_content=samsung-galaxy-s5-neo&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_samsung-galaxy-s5-neo_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Congstar	8806088031101	http://preis24.de/images/static/image_front/2368/_thumb_18452.png	"lieferbar in 2 Wochen"	0	"Das Samsung Galaxy S5 Neo in schwarz hat ein 5.01 Zoll Display und sein Akku bietet  Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Samsung Galaxy S5 Neo mit Congstar (Telekom)-Vertrag Allnet Flat Plus kostet 30,00€ monatlich und hat eine 179,00€ Zuzahlung für das Handy. Der Congstar (Telekom)-Tarif Allnet Flat Plus-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.0 Zoll"	schwarz	"16GB, schwarz, SIM- und Netlock-frei, 5.0 Zoll, MVLZ 24 Monate"	
2366_2346	"Apple iPhone 6s Plus mit o2 Blue All-in M "	9	61.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-6s-plus-mit-allnet-flatrate%2F%3Ftdid%3D10479&tr=CON_RON_BIL_HV_apple-iphone-6s-plus_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-6s-plus_x_x_Shopping_x&utm_content=apple-iphone-6s-plus&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-6s-plus_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	o2	0888462039246	http://preis24.de/images/static/image_front/2346/iphone6s_plus_sw_01.jpg	"sofort lieferbar"	4.99	"Das Apple iPhone 6s Plus in spacegrau hat ein 5.5 Zoll Display und sein Akku bietet 24 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 6s Plus mit o2-Vertrag o2 Blue All-in M inkl. Smartphone kostet 61,99€ monatlich und hat eine 9,00€ Zuzahlung für das Handy. Der o2-Tarif o2 Blue All-in M inkl. Smartphone-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,10 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.5 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 5.5 Zoll, MVLZ 24 Monate"	
1932_1503	"Apple iPhone 5s mit Vodafone Smart L"	1	39.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-5s-mit-allnet-flatrate%2F%3Ftdid%3D8640&tr=CON_RON_BIL_HV_apple-iphone-5s_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-5s_x_x_Shopping_x&utm_content=apple-iphone-5s&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-5s_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	0885909784356	http://preis24.de/images/static/image_front/1503/iphone5s_sw_01.png	"lieferbar in 3 Tagen"	0	"Das Apple iPhone 5s in spacegrau hat ein 4 Zoll Display und sein Akku bietet 10 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 5s mit Vodafone-Vertrag Vodafone Smart L  kostet 39,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart L -Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	44.99	"4.0 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 4.0 Zoll, MVLZ 24 Monate"	
1359_1861	"Sony Xperia Z3 mit BASE all-in plus"	1	40	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsony-xperia-z3-mit-allnet-flatrate%2F%3Ftdid%3D7940&tr=CON_RON_BIL_HV_sony-xperia-z3_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_sony-xperia-z3_x_x_Shopping_x&utm_content=sony-xperia-z3&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_sony-xperia-z3_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	BASE	7311271484042	http://preis24.de/images/static/image_front/1861/xperiaz3_sw_01.png	"lieferbar in 3 Tagen"	0	"Das Sony Xperia Z3 in schwarz hat ein 5.2 Zoll Display und sein Akku bietet 19 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Sony Xperia Z3 mit BASE (E-Plus)-Vertrag BASE all-in plus kostet 40,00€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der BASE (E-Plus)-Tarif BASE all-in plus-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 2.000,00 MB, anschließend GPRS-Geschwindigkeit."	55	"5.2 Zoll"	schwarz	"16GB, schwarz, LTE, SIM- und Netlock-frei, 5.2 Zoll, MVLZ 24 Monate"	
1549_1874	"Apple iPhone 6 Plus mit simfinity Flat"	99	44.9	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-6-plus-mit-allnet-flatrate%2F%3Ftdid%3D8573&tr=CON_RON_BIL_HV_apple-iphone-6-plus_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-6-plus_x_x_Shopping_x&utm_content=apple-iphone-6-plus&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-6-plus_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	simfinity	0888462039246	http://preis24.de/images/static/image_front/1874/iphone6plus_sw_01.png	"sofort lieferbar"	0	"Das Apple iPhone 6 Plus in spacegrau hat ein 5.5 Zoll Display und sein Akku bietet 24 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 6 Plus mit simfinity-Vertrag simfinity Flat kostet 44,90€ monatlich und hat eine 99,00€ Zuzahlung für das Handy. Der simfinity-Tarif simfinity Flat-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	55	"5.5 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 5.5 Zoll, MVLZ 24 Monate"	
1825_2063	"Samsung Galaxy S6 mit MagentaMobil S "	49	39.95	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsamsung-galaxy-s6-mit-allnet-flatrate%2F%3Ftdid%3D9180&tr=CON_RON_BIL_HV_samsung-galaxy-s6_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_samsung-galaxy-s6_x_x_Shopping_x&utm_content=samsung-galaxy-s6&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_samsung-galaxy-s6_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Telekom	4250698797157	http://preis24.de/images/static/image_front/2063/galaxys6_sw_01.png	"lieferbar in 5 Tagen"	0	"Das Samsung Galaxy S6 in saphirschwarz hat ein 5.1 Zoll Display und sein Akku bietet  Stunden Gesprächszeit. Der interne Speicher ist mit 32 GB ausgestattet. Das Samsung Galaxy S6 mit Telekom-Vertrag MagentaMobil S mit Handy kostet 39,95€ monatlich und hat eine 49,00€ Zuzahlung für das Handy. Der Telekom-Tarif MagentaMobil S mit Handy-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 150,00 Mbit/s bis zum Erreichen der Drosselungsgrenze von 500,00 MB, anschließend GPRS-Geschwindigkeit."	47.49	"5.1 Zoll"	saphirschwarz	"32GB, saphirschwarz, LTE, SIM- und Netlock-frei, 5.1 Zoll, MVLZ 24 Monate"	
2012_1793	"Samsung Galaxy S5 mini mit Vodafone Smart L"	1	34.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsamsung-galaxy-s5-mini-mit-allnet-flatrate%2F%3Ftdid%3D8967&tr=CON_RON_BIL_HV_samsung-galaxy-s5-mini_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_samsung-galaxy-s5-mini_x_x_Shopping_x&utm_content=samsung-galaxy-s5-mini&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_samsung-galaxy-s5-mini_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	8806086268356	http://preis24.de/images/static/image_front/1793/s5-mini_sw_01.png	"lieferbar in 3 Tagen"	0	"Das Samsung Galaxy S5 mini in schwarz hat ein 4.5 Zoll Display und sein Akku bietet  Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Samsung Galaxy S5 mini mit Vodafone-Vertrag Vodafone Smart L  kostet 34,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart L -Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 500,00 MB, anschließend GPRS-Geschwindigkeit."	44.99	"4.5 Zoll"	schwarz	"16GB, schwarz, LTE, SIM- und Netlock-frei, 4.5 Zoll, MVLZ 24 Monate"	
2448_2072	"Samsung Galaxy S6 mit Blau all in XL (eco)"	49	26.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsamsung-galaxy-s6-mit-allnet-flatrate%2F%3Ftdid%3D11091&tr=CON_RON_BIL_HV_samsung-galaxy-s6_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_samsung-galaxy-s6_x_x_Shopping_x&utm_content=samsung-galaxy-s6&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_samsung-galaxy-s6_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	blau.de	4250698797188	http://preis24.de/images/static/image_front/2072/galaxys6_bl_01.png	"lieferbar in 3 Tagen"	0	"Das Samsung Galaxy S6 in topasblau hat ein 5.1 Zoll Display und sein Akku bietet  Stunden Gesprächszeit. Der interne Speicher ist mit 32 GB ausgestattet. Das Samsung Galaxy S6 mit blau.de-Vertrag Blau all in XL (eco) kostet 26,99€ monatlich und hat eine 49,00€ Zuzahlung für das Handy. Der blau.de-Tarif Blau all in XL (eco)-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.800,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.1 Zoll"	topasblau	"32GB, topasblau, SIM- und Netlock-frei, 5.1 Zoll, MVLZ 24 Monate"	
1906_2384	"Sony Xperia Z5 mit Vodafone Smart XL"	1	49.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsony-xperia-z5-mit-allnet-flatrate%2F%3Ftdid%3D10587&tr=CON_RON_BIL_HV_sony-xperia-z5_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_sony-xperia-z5_x_x_Shopping_x&utm_content=sony-xperia-z5&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_sony-xperia-z5_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	7311271540120	http://preis24.de/images/static/image_front/2384/xperiaz5_sw_01.jpg	"lieferbar in 2 Wochen"	0	"Das Sony Xperia Z5 in schwarz hat ein 5.2 Zoll Display und sein Akku bietet 17 Stunden Gesprächszeit. Der interne Speicher ist mit 32 GB ausgestattet. Das Sony Xperia Z5 mit Vodafone-Vertrag Vodafone Smart XL kostet 49,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart XL-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 2.000,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.2 Zoll"	schwarz	"32GB, schwarz, LTE, SIM- und Netlock-frei, 5.2 Zoll, MVLZ 24 Monate"	
2012_2250	"Huawei P8 Lite mit Vodafone Smart L"	1	34.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fhuawei-p8-lite-mit-allnet-flatrate%2F%3Ftdid%3D10907&tr=CON_RON_BIL_HV_huawei-p8-lite_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_huawei-p8-lite_x_x_Shopping_x&utm_content=huawei-p8-lite&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_huawei-p8-lite_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	6901443056729	http://preis24.de/images/static/image_front/2250/huawei-p8-lite_schwarz_01.png	"lieferbar in 3 Tagen"	0	"Das Huawei P8 Lite in schwarz hat ein 5 Zoll Display und sein Akku bietet 20 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Huawei P8 Lite mit Vodafone-Vertrag Vodafone Smart L  kostet 34,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart L -Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 500,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.0 Zoll"	schwarz	"16GB, schwarz, LTE, SIM- und Netlock-frei, 5.0 Zoll, MVLZ 24 Monate"	
1906_1874	"Apple iPhone 6 Plus mit Vodafone Smart XL"	1	49.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-6-plus-mit-allnet-flatrate%2F%3Ftdid%3D8653&tr=CON_RON_BIL_HV_apple-iphone-6-plus_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-6-plus_x_x_Shopping_x&utm_content=apple-iphone-6-plus&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-6-plus_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	0888462039246	http://preis24.de/images/static/image_front/1874/iphone6plus_sw_01.png	"lieferbar in 3 Tagen"	0	"Das Apple iPhone 6 Plus in spacegrau hat ein 5.5 Zoll Display und sein Akku bietet 24 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 6 Plus mit Vodafone-Vertrag Vodafone Smart XL kostet 49,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart XL-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 2.000,00 MB, anschließend GPRS-Geschwindigkeit."	64.99	"5.5 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 5.5 Zoll, MVLZ 24 Monate"	
2106_1503	"Apple iPhone 5s mit MagentaMobil S Friends "	1	39.95	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-5s-mit-allnet-flatrate%2F%3Ftdid%3D9569&tr=CON_RON_BIL_HV_apple-iphone-5s_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-5s_x_x_Shopping_x&utm_content=apple-iphone-5s&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-5s_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Telekom	0885909784356	http://preis24.de/images/static/image_front/1503/iphone5s_sw_01.png	"lieferbar in 5 Tagen"	0	"Das Apple iPhone 5s in spacegrau hat ein 4 Zoll Display und sein Akku bietet 10 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 5s mit Telekom-Vertrag MagentaMobil S Friends mit Handy kostet 39,95€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Telekom-Tarif MagentaMobil S Friends mit Handy-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 150,00 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	44.95	"4.0 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 4.0 Zoll, MVLZ 24 Monate"	
1906_2334	"Apple iPhone 6s mit Vodafone Smart XL"	1	49.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fapple-iphone-6s-mit-allnet-flatrate%2F%3Ftdid%3D10492&tr=CON_RON_BIL_HV_apple-iphone-6s_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_apple-iphone-6s_x_x_Shopping_x&utm_content=apple-iphone-6s&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_apple-iphone-6s_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	0888462062367	http://preis24.de/images/static/image_front/2334/iphone6s_sw_01.jpg	"lieferbar in 3 Tagen"	0	"Das Apple iPhone 6s in spacegrau hat ein 4.7 Zoll Display und sein Akku bietet 14 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Apple iPhone 6s mit Vodafone-Vertrag Vodafone Smart XL kostet 49,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart XL-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 2.000,00 MB, anschließend GPRS-Geschwindigkeit."	52.49	"4.7 Zoll"	spacegrau	"16GB, spacegrau, LTE, SIM- und Netlock-frei, 4.7 Zoll, MVLZ 24 Monate"	
1437_2368	"Samsung Galaxy S5 Neo mit simfinity Flat"	1	24.9	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsamsung-galaxy-s5-neo-mit-allnet-flatrate%2F%3Ftdid%3D11117&tr=CON_RON_BIL_HV_samsung-galaxy-s5-neo_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_samsung-galaxy-s5-neo_x_x_Shopping_x&utm_content=samsung-galaxy-s5-neo&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_samsung-galaxy-s5-neo_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	simfinity	8806088031101	http://preis24.de/images/static/image_front/2368/_thumb_18452.png	"sofort lieferbar"	0	"Das Samsung Galaxy S5 Neo in schwarz hat ein 5.01 Zoll Display und sein Akku bietet  Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Samsung Galaxy S5 Neo mit simfinity-Vertrag simfinity Flat kostet 24,90€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der simfinity-Tarif simfinity Flat-Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 1.000,00 MB, anschließend GPRS-Geschwindigkeit."	0	"5.0 Zoll"	schwarz	"16GB, schwarz, LTE, SIM- und Netlock-frei, 5.0 Zoll, MVLZ 24 Monate"	
2012_1861	"Sony Xperia Z3 mit Vodafone Smart L"	1	34.99	"MVLZ 24 Monate"	http://t23.intelliad.de/index.php?redirect=http%3A%2F%2Fpreis24.de%2Fsony-xperia-z3-mit-allnet-flatrate%2F%3Ftdid%3D9473&tr=CON_RON_BIL_HV_sony-xperia-z3_x_x_Shopping_x&utm_source=RON&utm_medium=CON&utm_campaign=CON_RON_BIL_HV_sony-xperia-z3_x_x_Shopping_x&utm_content=sony-xperia-z3&cl=2323131323236323131303&bm=100&bmcl=4343935313236323131303&cp_name=RON&ag_name=HV_sony-xperia-z3_x_BIL_x&bk=Shopping_x	"Elektronik > Kommunikationsgeräte > Telefone > Mobiltelefone"	Vodafone	7311271484042	http://preis24.de/images/static/image_front/1861/xperiaz3_sw_01.png	"lieferbar in 3 Tagen"	0	"Das Sony Xperia Z3 in schwarz hat ein 5.2 Zoll Display und sein Akku bietet 19 Stunden Gesprächszeit. Der interne Speicher ist mit 16 GB ausgestattet. Das Sony Xperia Z3 mit Vodafone-Vertrag Vodafone Smart L  kostet 34,99€ monatlich und hat eine 1,00€ Zuzahlung für das Handy. Der Vodafone-Tarif Vodafone Smart L -Tarif bietet eine Flat in alle deutschen Handynetze, eine Festnetz-Flat, unbegrenztes Internetvolumen und eine SMS-Flat. Die mobile Surfgeschwindigkeit beträgt 21,60 Mbit/s bis zum Erreichen der Drosselungsgrenze von 500,00 MB, anschließend GPRS-Geschwindigkeit."	44.99	"5.2 Zoll"	schwarz	"16GB, schwarz, LTE, SIM- und Netlock-frei, 5.2 Zoll, MVLZ 24 Monate"	
